X;Y;Z
1.677035;9.55269;4.35176
6.418107;9.253439;5.039497
-5.821708;10.335754;1.509408
0.024536;9.440872;4.579211
-12.623146;9.748124;3.734486
-13.51889;11.429924;-0.263871
7.898963;7.955291;8.187514
8.737389;8.575596;6.603077
3.477916;9.917991;3.52596
-11.392535;8.036101;7.692774
-14.496755;10.048443;2.769084
12.210104;9.103527;5.479453
-2.495212;9.227056;5.039341
-6.549239;10.85208;1.288249
5.208781;10.094779;2.88707
-17.946471;8.129623;7.478164
-9.698223;10.294027;2.282839
6.371491;7.604361;8.782408
2.308899;11.010739;0.965143
-3.955088;8.723482;6.18092
16.885986;9.381117;4.76879
4.134139;10.929987;1.270811
-11.878734;11.23196;0.37735
-7.032378;9.846333;3.578716
9.028728;7.897883;8.043567
8.709782;9.093333;5.479049
2.387203;8.666849;5.475021
1.123202;8.886684;5.907422
-10.256976;7.399847;8.908444
1.018184;9.71082;3.984618
1.323904;7.462234;8.868492
-15.419284;9.180014;5.143221
-15.002235;7.427339;8.845835
8.257776;10.816098;1.459485
-9.468869;11.306854;-0.382221
16.643863;9.656547;4.113648
0.371521;9.729094;3.801151
11.512386;7.441431;8.763462
-2.694256;8.471029;6.822885
-5.439731;10.969956;1.015247
14.917713;7.480946;8.855747
8.35755;8.185632;7.476847
1.386309;9.571559;4.283131
-18.083857;9.248203;4.611188
-17.584088;7.996858;7.81643
-1.419703;7.62675;8.766684
11.293756;7.027929;8.898757
12.46603;8.383112;7.058068
17.606672;7.611414;8.4747
-6.76553;10.58575;1.844659
0.651115;8.646121;6.452174
17.256772;9.503973;4.490098
1.649141;8.010279;7.831706
-16.035115;8.188934;7.335334
0.405476;10.634887;1.711338
6.381655;6.864609;8.977314
5.266569;10.029277;3.359682
-8.610712;11.319682;-0.065043
5.127697;9.482373;4.611767
7.046716;8.483489;6.766872
-7.409297;10.878671;1.222885
-2.504208;9.029053;5.52632
4.747337;9.659263;4.068853
4.86914;8.045243;7.770777
-11.003571;10.364082;2.370205
-1.759076;10.026283;2.239456
6.720651;8.23614;6.341248
-15.430448;6.665385;8.972235
12.563411;10.867252;1.307936
-5.442577;7.788855;8.390462
3.743256;11.205061;0.560338
-1.559494;6.930142;9.077962
-7.457215;9.252526;4.907365
-13.789513;10.235613;2.69465
14.79236;11.428122;0.016551
-14.96632;8.824309;5.429419
1.740072;8.735279;6.259754
10.77407;8.741706;6.266167
-1.894216;8.126763;7.047679
9.655399;10.550023;2.031126
9.128439;7.156782;9.140986
-5.282141;7.484681;8.717477
-6.410415;10.797164;1.403271
11.032505;7.542837;7.958095
-10.015032;7.970155;6.990937
4.83342;8.056419;7.740324
4.39614;9.313432;4.92025
4.192921;8.931408;5.777671
3.146566;10.457787;2.199592
-3.107182;10.927147;0.721603
-2.937398;6.82334;9.09433
2.353956;8.496409;6.346182
6.731077;9.052134;5.660234
-14.164679;7.121054;7.989937
-14.268866;7.711339;7.450551
-5.761306;8.742978;5.187271
-9.906241;9.36132;4.713467
0.643143;8.089486;7.704
-17.334192;10.662354;1.681218
-15.703533;9.301408;4.833553
6.676649;8.398886;6.501556
12.415608;7.990464;7.921105
-5.202319;9.874373;3.573052
13.084736;8.594732;6.604903
0.661848;11.453625;-0.145342
-11.438987;7.480286;8.762559
0.188977;11.485841;-0.315894
10.507932;7.644797;8.774867
2.948657;10.453639;1.802555
-5.934908;8.916747;4.710663
4.974113;6.713777;9.105967
-5.90659;8.352656;6.512456
-9.260242;7.406925;8.946906
8.319984;7.070456;9.130218
15.003784;9.372422;4.804781
-7.467074;9.800381;3.596869
11.696471;8.140893;7.653031
0.08135;6.804531;9.095635
10.489249;11.330108;0.087391
3.678055;10.436625;1.845641
1.584054;8.300377;7.272032
-3.754459;8.221968;7.410568
10.226953;9.702719;3.987365
-4.70405;9.568992;4.276522
6.88231;11.039665;1.121225
-5.191263;9.089223;5.526852
12.756949;6.808687;9.144707
-0.911208;8.690926;6.345506
-2.576323;8.165987;7.563337
3.303425;8.202809;7.452939
15.249671;8.00844;7.907506
8.883116;10.07791;2.736843
3.392323;8.530032;6.700564
-3.249924;9.569302;4.251176
-3.794257;8.228994;7.382312
-4.78179;11.382417;0.031673
5.588144;8.765654;6.058531
0.742554;7.608178;8.781803
13.584468;7.716764;8.637539
10.783381;10.76088;1.568824
-3.874116;8.807457;5.93309
-1.016913;8.993807;5.633385
-4.451396;8.66572;6.325882
1.471306;10.280414;2.610925
-10.593213;9.137434;5.193663
14.817574;10.329791;2.521544
15.178427;8.006887;7.904231
7.363151;8.263646;7.280958
10.976106;7.59551;8.798124
2.397608;7.899153;7.929507
2.637096;10.370002;2.472532
8.76265;9.9177;3.689636
-3.835911;7.860165;7.76955
1.295899;9.191753;5.242226
-12.065128;8.627716;6.247882
12.624255;11.129596;0.671294
6.722639;8.21861;7.06979
5.177817;8.451107;6.85356
6.578311;7.911216;7.739064
-8.119229;11.002225;0.866102
-13.938563;11.480599;-0.199916
-1.676564;8.277053;7.262618
3.511404;8.106063;7.71079
8.773371;7.926985;8.138212
1.864753;7.976828;7.973682
-5.833802;10.317088;1.833307
-0.697857;8.714868;6.274263
-7.179614;8.379533;6.995283
-9.801489;8.698667;6.242211
-11.081119;8.147012;7.505502
-7.408253;9.4159;4.600097
-11.668882;11.21651;0.427645
10.932765;8.867679;5.929974
-8.226012;7.339718;9.083077
3.193216;11.549915;-0.312361
-2.108973;8.002795;7.887698
9.112658;8.702312;6.302871
2.755874;9.09258;5.457799
-1.10785;10.579428;1.94634
-8.283646;11.361433;0.058486
3.005435;10.55637;2.034506
6.627934;7.941023;8.037631
-11.259843;9.542359;4.264081
17.599858;6.804375;9.018305
7.779685;7.710943;8.607163
13.265948;7.391782;9.10206
5.099645;10.448403;2.243792
-6.535234;8.355383;7.041676
-12.37275;7.311929;9.028624
0.25186;9.606738;4.237392
17.323156;7.871379;8.282434
-10.001581;8.329178;6.499011
-16.006866;11.454226;-0.154825
-9.741983;9.977686;3.201352
6.189705;8.838076;6.006776
16.445784;10.588909;1.895062
2.105991;10.468307;1.70836
0.147912;6.806908;9.095257
5.640805;8.11164;7.665043
5.57759;9.519748;4.504759
11.241924;10.165762;2.383285
0.469004;10.449557;2.345769
-3.626139;8.205568;7.429249
1.465742;10.035032;3.182427
-0.256287;7.986131;7.895527
16.224154;9.896623;3.637363
8.815134;7.606722;8.821193
0.314966;9.06898;5.49556
7.394494;7.066326;9.115993
-0.418015;7.555967;8.932692
4.912089;9.635386;4.087429
5.114893;11.433343;-0.328412
-9.415332;10.170236;2.753095
-16.157214;10.878168;1.249486
-11.553244;8.519976;6.600784
8.433297;7.433621;8.895881
-0.028089;9.016944;5.584059
11.145225;9.874246;3.118402
-2.578169;9.267608;4.978399
10.401212;7.702462;8.660954
17.351332;10.439873;2.287098
-4.920118;11.443126;-0.151713
-9.841237;10.587688;1.318983
-4.708092;9.298671;4.885643
3.229826;9.327152;4.771631
13.669763;8.988259;5.619674
6.617373;7.449216;8.821224
0.460286;9.62642;4.099334
-3.257483;7.435951;8.687463
-8.417116;10.959838;1.017776
3.42341;7.936541;7.79401
2.579869;6.745254;8.983789
3.559551;9.52327;4.467553
3.761792;8.947033;5.717204
-11.717541;7.406498;8.646596
0.17154;9.394118;4.655141
5.170545;7.888254;8.126505
7.280665;9.79715;3.960824
9.155964;8.60168;6.542487
11.317368;9.715685;3.028692
-4.369664;10.812052;1.368522
1.37577;9.659007;4.057652
12.755199;8.092448;7.719134
9.716168;9.190638;4.835049
4.603786;9.642399;4.201757
0.548951;10.382097;2.405371
-16.525516;11.321538;0.200497
4.92704;9.890736;3.661847
9.374165;10.551676;2.203539
-14.056744;8.88257;5.19177
12.242624;10.255364;2.715314
0.166203;8.857866;5.912871
-12.67486;9.882964;3.480122
-4.952868;7.83863;8.288031
-7.658931;9.130272;5.23318
-13.693035;8.345365;6.871759
2.46898;9.168316;5.257922
-0.501692;9.714738;3.938956
14.69721;8.555124;6.714249
-17.700564;11.398486;-0.698588
-8.001062;9.889757;3.472353
-12.317401;10.447179;2.171198
-7.186732;10.846133;1.340703
-1.802412;7.249877;8.031142
-5.30586;10.074473;3.067519
-8.600222;8.17004;7.535781
5.046728;9.54355;3.815441
-1.787342;8.283052;6.037662
1.493216;10.151533;2.9087
-5.741834;9.956378;3.387031
-1.574288;10.363505;2.485048
2.090117;8.742446;6.228801
13.612956;6.673903;9.148104
2.417584;9.684393;3.095211
4.672639;10.000245;3.396749
16.099768;6.997704;9.183403
8.032993;10.046486;3.336421
-11.07854;8.776092;5.926568
-0.218219;8.850448;6.029286
-9.347789;10.19958;2.683608
-1.593042;11.443044;-0.213674
16.318164;10.597473;1.882694
8.078961;8.141293;7.599661
-12.133115;7.892674;7.688106
11.043866;8.251308;7.201878
17.588013;6.863048;9.119022
-1.66518;10.814865;1.40592
-6.935022;8.16813;7.521331
14.9361;9.104167;5.482069
-13.402745;8.098196;7.631917
7.047538;7.939151;8.232976
8.72559;8.008445;7.810986
-6.797053;9.036426;5.498447
7.432161;9.465788;4.739923
7.201189;8.344551;7.064572
6.531051;10.883165;1.267786
-0.57411;8.532329;6.67604
17.301988;7.766562;8.612528
2.329902;7.277246;8.309759
-13.922571;8.518283;6.641115
-18.061619;9.153153;5.011511
7.254054;7.065805;9.112324
14.392537;7.739399;8.563903
4.383818;9.086893;5.465381
-8.346138;8.165936;7.510827
-0.134481;9.255981;4.925918
-1.851787;8.577783;6.575603
2.198612;7.914548;8.145221
-7.818034;8.882762;5.756883
1.854487;9.556832;4.322486
-16.099606;8.901393;5.643802
7.71393;8.514872;6.703647
4.271079;10.329101;2.554042
6.645741;10.396788;2.407314
-1.774853;8.054216;6.766758
-0.128367;11.191786;0.424817
-5.862097;7.887684;7.937714
3.434959;10.489063;2.16235
10.594805;10.114178;2.894263
-0.997078;9.674905;4.254091
-6.603043;7.761794;8.475591
-9.995444;7.862086;7.895056
-5.829941;9.398112;4.239961
12.347811;11.469835;-0.044252
5.389898;11.458592;-0.307013
4.888203;7.451611;8.782061
-14.664391;9.22987;4.629166
13.180486;9.750434;3.99884
-11.723357;10.535885;2.00162
-14.953119;7.654794;8.604408
10.767377;6.957425;9.004581
5.534603;8.965081;5.788506
5.278496;7.855145;8.232555
-1.347826;7.912821;7.865098
5.3132;8.748425;6.210333
2.447089;9.309285;4.870504
9.221405;9.223145;5.1311
-4.696336;11.279622;0.318314
2.923154;9.478634;4.577017
-12.624738;8.704289;5.670595
-4.25631;8.418438;6.817677
-13.282811;11.148142;0.57549
7.272991;7.746153;8.513049
2.390455;8.404929;6.450352
14.661077;8.437182;6.922825
11.995362;9.986994;3.367735
2.875453;8.082806;7.741339
-0.479859;6.675267;9.132127
-1.23514;8.446207;6.887652
5.610202;9.228381;5.172591
6.307287;8.147571;7.606896
7.331962;7.941269;7.730788
6.479479;7.549955;8.77063
-12.066291;7.800014;8.281311
0.004257;8.996043;5.633365
-0.481025;9.531488;4.371915
6.778967;9.518255;4.608882
11.94098;8.454067;6.833407
5.873086;10.477075;1.787585
3.11421;7.916435;8.191491
-13.741701;9.974105;3.289088
-1.82082;7.498551;7.812251
-4.541457;10.246674;2.655285
-14.781769;8.345877;6.650206
-1.818472;8.785071;5.418697
13.167244;7.895963;8.231417
3.274057;8.107309;7.702553
-2.191317;8.497801;6.744178
8.678059;7.853444;8.268292
-10.788351;8.987196;5.561547
10.553538;7.04525;9.137222
8.391136;7.927676;7.904774
3.17013;10.386586;2.403606
17.67267;9.29119;4.50471
1.054868;7.146447;9.092758
17.08241;9.230509;5.088377
6.644457;9.007756;5.525896
0.246993;10.25384;2.674441
0.966619;6.703365;9.095082
17.275076;8.313038;7.233252
17.200383;9.437115;4.647996
2.2744;7.17704;8.313707
11.980762;8.350693;7.022388
11.924577;11.429464;-0.007797
2.151996;10.878638;1.287809
16.612402;9.717686;3.964565
-6.567827;6.714411;9.102881
0.107258;9.832934;3.686483
-1.895528;8.072223;6.980764
0.043881;9.576656;4.274415
7.945673;7.419748;8.832219
11.029772;8.108626;7.243119
-17.274686;9.956413;3.389777
-1.144287;10.298951;2.619977
4.349148;10.253228;2.968927
17.622948;7.87554;7.592594
-11.961099;7.355107;8.827249
-3.97036;7.075301;9.105135
6.359659;8.586109;6.598487
8.868126;8.320929;7.187468
-16.11246;11.014471;0.733944
14.423435;10.055611;2.939022
7.19818;8.43499;7.050293
-1.886471;7.810705;7.894285
3.380149;10.057002;3.175999
-0.898186;10.744126;1.624623
7.319996;7.969178;8.089506
14.276576;8.436662;6.920589
2.410515;7.62662;8.768521
-1.097016;7.968739;7.656683
-9.87369;7.770544;8.145465
14.062463;7.426789;9.042473
2.279037;10.022741;2.755915
-7.544771;6.976376;9.093823
10.435228;7.945819;8.063453
8.789879;11.08415;0.861105
3.744696;9.063155;5.54969
8.010771;9.039795;5.723047
9.86944;8.302649;7.299525
4.718038;9.02571;5.641344
11.788029;10.012723;2.89861
-13.709212;9.161829;5.158525
3.507978;8.82033;5.906051
-6.946169;11.301925;0.266174
-2.31999;7.86761;7.691084
8.917904;7.872075;8.161902
-4.415228;7.399192;8.976224
8.32628;8.785184;6.281147
-1.74176;9.726667;3.897169
6.700239;7.823613;7.235632
-14.864041;9.488586;4.41588
-5.522823;8.768257;6.122778
-11.050699;7.812865;8.070232
-4.103208;6.924008;9.106549
10.841319;9.628778;4.182397
6.682935;9.18975;5.284878
6.760697;9.50181;3.878629
10.249823;7.890845;8.072206
0.934496;7.432662;9.051162
-17.175046;10.105948;2.666657
-4.969982;8.979534;5.951263
4.844001;10.337603;2.647565
15.057245;7.997618;7.918983
0.094241;9.431664;4.57999
3.025999;9.815191;3.784459
6.673241;7.469988;7.90677
14.965722;7.735842;8.605323
1.362103;9.768529;3.764886
-1.51966;7.862443;8.233714
-14.5668;11.163891;0.606537
-4.990548;11.076008;0.772413
14.682682;10.325656;2.576573
17.526307;8.687017;6.405723
0.224429;10.916229;0.701611
-8.577675;10.504626;1.788125
-13.048814;10.454347;1.769927
6.548343;8.477411;6.790358
-3.767992;8.27996;7.267135
-4.94316;9.268811;4.76727
-4.99427;10.269159;2.625922
5.779061;10.540379;2.202785
-17.535671;8.828923;5.779966
0.975123;7.295711;9.085694
-4.8537;9.907866;3.481817
6.806003;9.923247;3.647008
-13.882999;7.014653;8.73406
-0.287994;11.333643;-0.407788
7.453655;8.309527;7.234105
-14.431268;9.212752;5.040054
-0.463362;8.186238;7.491909
2.315181;9.098999;4.848742
9.405048;9.426877;4.600828
-1.900597;7.740681;8.224437
-5.818709;8.569329;6.025621
8.282901;7.159399;9.122771
3.476669;7.435344;8.758647
-13.448475;8.408873;6.880297
14.13436;10.492949;2.282065
-4.455597;7.411368;9.069608
2.383486;10.04831;2.787198
0.7681;10.580626;1.924029
0.476603;9.23063;5.074639
-0.36807;10.582411;1.893999
6.516816;7.795369;8.36263
8.034832;7.653699;8.761903
17.728852;8.254087;7.695793
-8.055617;8.783743;5.73681
-3.726553;10.408588;1.819947
1.383408;8.796723;6.105078
11.221916;9.048315;4.406377
-4.507857;10.856369;1.272142
2.513961;10.52507;1.232486
-4.72363;11.196768;0.45173
10.431753;11.199961;0.565228
10.677369;8.33031;7.236049
2.97689;9.969179;3.41949
4.174806;8.191021;7.45804
-6.330634;8.422447;6.906536
-9.28643;9.985015;3.221346
-1.649973;11.035598;0.868407
4.205966;7.687277;8.732925
-1.83391;9.107091;5.370521
6.096638;9.251965;5.014859
1.655434;7.070411;9.085741
-15.10008;10.935641;1.13235
-2.21173;8.343208;7.144688
0.323157;10.459027;2.336838
-6.895248;6.748153;9.102619
4.022377;7.763815;8.562592
-0.957591;9.365876;4.76541
-4.008403;7.028454;9.10551
2.460529;7.810337;8.336294
-6.117447;10.143966;2.892026
-6.924854;10.654604;1.696066
-4.830685;9.144875;5.613695
9.403333;8.33337;7.205408
-12.585308;10.020987;3.154731
17.471436;10.897416;0.799338
-3.82801;7.966555;7.974229
16.704472;11.332262;-0.325137
-11.271809;7.59512;8.660144
4.175632;9.681163;4.080648
6.776127;8.410157;6.051908
11.081759;8.87746;5.893484
2.36576;8.762976;5.994665
0.608652;10.718319;1.689829
0.576826;9.285828;4.820612
10.585635;7.897866;8.151732
-4.913054;7.411454;8.910805
12.367473;10.215446;2.903867
-2.849619;8.339267;7.163533
1.100114;9.336216;4.83804
5.156913;10.07679;3.259629
6.807128;7.874885;7.695078
-3.715157;6.940797;9.105083
2.270983;9.541177;4.351976
-13.952848;10.51212;1.153444
-1.370564;8.69427;6.334985
-14.107183;7.780493;7.260662
-2.490529;7.193345;9.091999
0.770077;7.736976;8.597696
-2.472065;8.696914;6.264685
-9.920911;7.582256;8.129571
-2.029125;9.134649;5.261515
-13.231781;8.861777;5.822507
15.981902;10.460826;2.206243
-1.119528;9.452419;4.55791
10.567678;7.372423;8.98049
9.850684;11.478278;-0.058826
4.212432;10.066626;3.240774
-14.162482;8.004078;7.153884
-1.862487;8.062683;6.873925
6.732564;7.464189;7.704667
1.155098;10.694979;1.786382
3.915384;10.0271;3.19323
1.429398;10.112113;3.005327
-3.690866;7.71079;8.603769
-0.455839;6.825464;9.089265
-18.103744;8.709819;4.760027
1.841243;9.676066;4.026063
5.395125;9.820681;3.756529
6.740757;7.792751;8.374629
2.313133;7.139491;8.575875
1.377478;8.694795;5.727871
6.196763;8.818762;6.063611
-18.00954;10.304418;1.506871
-2.339907;10.432053;1.801594
6.593635;7.187141;8.507979
4.831875;10.920199;1.261486
-0.688216;8.770979;5.703945
3.210019;8.858927;5.960375
-14.893243;8.878484;5.636951
-12.049417;7.120896;9.042952
8.524386;10.324748;2.564934
5.959022;8.676278;6.371547
7.687809;7.849441;8.226692
-2.258487;10.14319;2.883674
17.712553;10.792903;1.226276
11.939553;8.667969;6.486665
5.151496;9.198132;5.267435
-1.833243;7.814217;7.253376
10.937591;7.658126;8.751014
-0.380814;9.007842;5.599884
-1.26388;6.646904;9.091552
7.886822;8.928519;5.938617
-5.912564;9.571312;4.216693
16.700584;10.784039;1.499742
-17.845037;9.246518;4.628014
11.075537;8.954813;5.557157
5.62742;9.919099;3.632568
6.142032;11.402933;-0.392878
14.492349;8.671542;6.465204
-14.460237;10.933738;0.723702
2.319072;9.012758;5.509978
3.75485;8.768291;6.227149
-5.102322;8.20776;7.444205
-2.95362;10.029694;3.200565
2.468789;9.021546;4.296162
-2.371882;8.433215;6.922682
7.155998;9.947744;3.553201
0.693309;9.456876;4.533814
-13.748393;9.933397;3.374567
-1.442203;10.147389;3.001227
13.113948;8.026454;7.944627
6.787931;9.151261;4.219944
14.893713;9.215031;5.159615
-2.89434;8.684656;6.346375
14.209716;8.972203;5.739515
14.168373;7.856814;8.290308
13.912939;8.218015;7.465125
-0.657952;8.410081;6.990028
1.21161;9.329856;4.722094
-1.772286;10.474122;2.15172
8.101851;8.695878;6.254386
2.998024;9.45754;4.628889
13.862162;10.418994;2.353404
-11.678202;9.863289;3.519936
6.308841;8.91563;5.737006
3.206831;9.221642;5.17778
-4.231239;9.488771;4.433214
15.407828;9.656757;4.039729
-1.108833;7.709259;8.630957
16.125006;7.285231;9.144706
3.581489;9.645815;4.198056
0.347837;7.110256;9.090355
6.616066;7.699218;8.172545
6.710234;8.678144;6.477826
3.020989;7.389171;9.029201
12.691005;7.254704;9.149816
-15.188635;8.797041;6.039047
-2.512377;8.757676;6.151129
6.118563;7.01825;9.102058
2.52081;10.010917;2.769862
2.483779;8.275207;7.30833
3.155025;9.060306;5.601285
-13.860534;8.633981;6.385425
-16.252756;7.494951;8.558632
16.856537;7.855853;8.331262
0.441671;8.075048;7.713847
-5.162356;6.83124;9.105098
-1.180807;8.496755;6.745304
8.23647;9.214163;5.30947
8.974954;8.588541;6.574304
8.11121;7.965837;7.765327
4.913999;7.955643;8.022211
14.586076;9.416556;4.661124
-15.152365;8.446682;6.799985
-7.172456;8.950828;5.665696
-3.488125;11.389133;-0.470689
0.662715;9.7358;3.715432
11.197046;10.594437;1.213124
6.69125;7.863541;7.159077
13.089881;7.904144;8.117227
3.926607;10.51182;2.073635
2.448734;10.118145;2.837834
16.317851;9.086541;5.439985
0.196326;9.519289;4.389045
9.953875;8.157981;7.595624
2.505449;11.095269;0.432013
-1.815699;7.636894;8.727479
-10.438532;9.070843;5.3574
3.969865;7.599711;8.815642
7.490854;7.991664;7.912521
-7.017277;8.206956;7.391726
10.478585;7.007463;9.136962
9.555242;7.93287;8.056383
-16.600685;8.349264;7.033061
7.844136;10.43073;2.336574
9.860204;7.771283;8.488086
2.498649;9.492918;4.500214
-15.55068;7.632493;8.584526
2.671021;10.120838;3.050503
-17.706875;8.341331;6.719082
-2.756431;6.744216;9.096836
0.790692;11.097309;0.485045
7.436065;7.921495;8.172398
11.260239;6.999817;8.770032
2.32697;8.938394;5.381576
3.814157;7.899407;8.100851
4.306931;9.20239;5.177418
-2.766536;7.67629;8.700419
17.004507;7.80001;8.424512
-1.188349;6.647475;9.087827
-13.785403;8.866874;5.798066
-17.111258;8.183566;7.433788
6.940116;8.5519;6.653679
5.126692;9.645297;4.081284
6.743292;9.081642;4.257258
17.498886;10.411271;1.901398
14.953601;8.372195;7.12398
-1.707667;9.112732;5.362665
7.831615;9.920212;3.647555
5.19536;9.422186;4.640476
7.776109;8.401792;7.128011
-1.689645;7.213377;8.938486
4.011631;8.680162;6.329334
1.541415;9.255003;5.057165
15.425923;8.850087;5.218776
-1.884952;7.577205;8.66451
4.532362;7.461792;8.722749
17.31582;9.057595;5.52925
-16.979015;7.746778;8.41207
0.37646;10.356711;2.526043
6.673369;9.496031;4.302889
-5.032843;10.605213;1.804028
7.502505;7.877448;8.182313
-13.470378;7.929797;7.842918
-2.38152;10.519657;1.85395
9.34553;7.888479;8.154457
-17.874448;11.453865;-0.531147
2.485842;10.492212;1.500392
-8.432614;8.682805;6.244697
-1.395365;10.025646;3.219694
0.650616;8.741434;5.653091
-8.763922;7.99763;7.71565
-5.812676;10.644628;1.199972
-3.842118;8.339026;7.120409
16.90546;10.057643;3.187375
4.221203;11.101867;0.88625
-10.080168;8.190712;7.155158
5.291429;8.967824;5.775842
4.95249;9.410627;4.747469
3.582918;7.858391;7.772596
13.492717;8.403067;6.941352
13.192591;7.749845;8.604938
-5.503274;10.358403;2.438809
-4.89763;8.83033;5.904869
10.017977;7.928395;8.13702
8.581228;8.040768;7.799659
-4.958062;10.530099;2.038147
5.790474;9.839377;3.764863
-18.097488;9.192047;5.130728
1.616733;10.927315;1.185803
-4.146817;7.63589;8.726093
-9.34904;9.48053;4.426914
16.394553;9.367291;4.793019
7.973075;9.05453;5.533291
16.533039;10.560507;1.956036
8.134411;7.68337;8.675236
-7.921539;10.024404;2.775159
17.054669;8.554137;6.560897
-10.534982;7.531858;8.743468
-13.970492;9.78958;3.315287
14.468532;8.289875;7.323601
-17.56832;9.690377;3.964852
-11.050632;7.030755;9.064857
-16.849784;10.129875;2.912367
15.202036;7.748942;8.564203
-10.881705;11.482914;-0.349095
-15.182179;11.244413;0.388508
13.913259;10.796454;1.417663
14.329409;7.180639;9.150683
-17.735075;8.282249;7.190377
-0.371766;7.806043;8.393993
2.388285;10.935614;0.741074
6.682103;7.460124;7.725003
-0.416635;9.531557;4.3724
6.705098;10.97851;1.012983
-6.357228;10.074172;3.019077
-2.824879;8.486267;6.774223
-18.13255;8.361485;6.927775
-0.411556;9.554887;4.311357
10.937599;7.398483;8.908593
15.082161;9.636312;3.945624
5.010665;8.071596;7.866694
9.289092;8.818914;5.859136
-11.40862;9.658406;3.966129
-3.039293;6.765658;9.08952
6.528568;11.352842;0.62767
0.847706;11.000878;0.690487
9.949498;9.064064;5.827392
2.430109;9.270485;4.450381
-6.429014;8.721922;6.187823
13.417725;9.599365;4.201958
1.940799;8.451758;6.882709
1.931494;8.606633;6.560088
3.159559;8.767895;5.838151
2.395328;7.619506;7.661291
-4.020879;8.291707;7.082644
2.300377;7.863752;8.179787
5.235713;8.69283;5.802942
-5.165845;10.407685;2.281154
2.872687;8.725141;6.285889
6.946002;6.791814;9.07552
5.711894;11.519352;-0.282019
-1.96365;7.180462;8.882642
8.412136;11.566493;-0.472051
10.855213;6.944296;8.733237
-1.276886;8.466973;6.837257
-18.138703;8.053765;6.81621
-18.008015;10.501551;1.417935
7.093461;8.391532;6.931186
-8.137304;7.665994;8.626157
7.369568;10.941583;1.057839
-17.793954;8.591382;6.372174
2.106427;7.193714;9.06952
-15.837006;11.441514;-0.124117
2.283963;8.635273;6.462188
5.385199;11.319866;0.256208
3.33223;8.73808;5.828435
-8.279268;10.995977;0.88359
6.295731;10.331185;2.534006
5.203509;9.652884;4.074488
-11.189735;8.771347;6.024439
6.119891;8.284603;7.270959
5.628182;9.96819;3.496599
12.898137;7.373197;9.125812
-16.981891;10.955386;0.8065
13.631119;8.49581;6.789875
-1.877273;8.615987;6.321323
-13.084268;11.488469;-0.294909
-11.479381;8.707707;5.757128
10.026101;9.32095;4.946177
-16.341417;8.759973;5.578584
-9.294386;10.26873;2.56794
1.812975;8.711523;6.367485
4.155519;10.112837;3.066204
-1.231381;9.207996;5.126514
1.362214;8.717848;6.289578
5.393574;9.873383;3.740793
5.790999;10.349323;2.608387
-3.869337;9.20968;5.533141
9.692401;7.960905;7.980722
-1.550871;7.992143;7.659598
4.57509;9.276508;4.881964
8.430668;8.143469;7.610663
15.46676;7.239169;8.41134
-3.040157;7.876558;7.778186
-6.17464;7.960906;7.963993
1.692446;10.863002;1.337178
-0.003987;8.477241;6.805107
9.111837;7.753299;8.481485
14.264319;9.099236;5.443584
16.295565;9.830749;3.731328
8.150989;7.862498;8.289854
8.228592;11.485623;-0.389146
14.312181;10.468072;2.267317
-17.454889;9.657761;3.695585
17.620217;7.426901;7.638123
-0.073409;8.25674;7.319956
-1.796137;7.48664;8.210882
-18.155741;7.846563;7.836784
-1.820485;7.605421;8.382577
-1.886888;7.247164;7.846298
9.343961;11.325861;0.129168
-5.856504;9.296938;4.459953
9.27632;8.446757;6.947548
-1.500219;8.431648;6.792739
11.023062;8.000773;7.473655
5.064364;8.856814;5.977341
16.158408;10.160345;2.948641
17.161801;7.310119;9.172036
2.388391;7.926432;7.718189
4.042794;10.187791;2.952305
14.185194;9.389524;4.756549
-12.974527;10.893887;1.151985
-14.176569;10.570051;1.817785
-7.219576;11.002977;0.92697
-2.50185;9.486661;4.452541
2.995828;10.919746;1.259549
10.316205;10.167166;3.01294
4.094356;10.034922;3.215895
-1.812981;7.747286;8.119899
0.011122;9.540677;4.345077
7.729841;8.07933;7.720663
10.374206;9.079203;5.472361
0.868258;7.83877;8.348028
-7.235089;9.068772;5.39659
12.084478;9.918;3.526212
-5.536348;6.813762;9.078817
10.918228;7.761407;8.457553
12.64177;9.639244;4.130285
-7.762797;11.389016;-0.086227
13.519409;9.705467;3.922633
-0.071935;7.09808;9.091384
6.671563;7.404961;7.589761
5.317215;7.450259;8.717258
6.676158;8.567526;6.199883
16.729994;10.424288;2.342804
-14.621808;8.453937;6.669998
-15.979816;7.967059;7.909885
17.654631;10.294629;2.612325
-1.894815;7.84076;7.243559
6.173163;7.822131;8.328796
-2.743872;11.556294;-0.199513
-1.812396;7.244514;8.277155
2.939343;9.663533;4.143969
6.678197;8.960369;5.02912
11.165794;8.772729;5.288424
2.404265;8.884367;5.063578
-0.836164;9.80953;3.68046
16.967368;8.053928;7.798125
-3.633724;9.467868;4.4469
5.596477;7.823492;7.771416
12.691228;10.099183;3.129202
-1.905365;7.354273;8.826015
-7.393693;7.94434;7.788051
9.196442;10.028393;2.819338
0.076821;9.010842;5.60672
5.838466;7.678834;8.698673
15.32119;11.354221;-0.099122
1.723831;10.019624;3.259281
15.444209;8.148613;6.645833
3.602753;9.201787;5.203523
-1.83121;10.031803;2.871117
-11.110605;8.79919;5.96188
